case_id,experiment,latency_ms,input_tokens,output_tokens,meta_family,meta_difficulty,meta_index,question_id,type,label,p_true,confidence_top,pred,correct,brier,nll,reported_confidence,entropy_norm,p_label,score,mae,meta_group,meta_trial,meta_semantic_correct,meta_noise_units,meta_removal_level,meta_variant,meta_attack_target,meta_instructions,meta_repetition,meta_question_count,meta_bundle_size,meta_cardinality,meta_domain,meta_context_chars,meta_evidence_position
case_e21f02fe5b903c38,state_prompt_injection,16.82966691441834,142,0,,,,target,choice,billing,,0.7171,billing,1,0.11195330000000003,0.3325399780936079,0.3648,0.635133579032464,0.7171,,,injection,,,,,,technical,,,,,,,,
case_f24ba43ffafd931f,question_paraphrase_invariance,12.263625161722302,78,0,,,,target,choice,account,,0.6648,account,1,0.17616529000000006,0.4082690354408987,0.3533,0.6467340548014554,0.6648,,,question_paraphrase_account,0.0,,,,,,Which team should handle this request?,,,,,,,
case_07c326278e8dff2c,question_paraphrase_invariance,12.611249927431345,80,0,,,,target,choice,account,,0.669,account,1,0.16965120999999997,0.4019712188539085,0.3515,0.6484287214458553,0.669,,,question_paraphrase_account,1.0,,,,,,Select the appropriate support department for the issue.,,,,,,,
case_fa89af86c3a91e6f,question_paraphrase_invariance,12.350749922916293,80,0,,,,target,choice,account,,0.6695,account,1,0.17081306000000002,0.4012241138509099,0.357,0.6430557520470123,0.6695,,,question_paraphrase_account,2.0,,,,,,Which support function owns resolution of this case?,,,,,,,
case_411cc9f3614464d2,question_paraphrase_invariance,12.600166955962777,84,0,,,,target,choice,account,,0.6708,account,1,0.16955128000000003,0.39928424903308335,0.3591,0.64091607480298,0.6708,,,question_paraphrase_account,3.0,,,,,,Choose the team whose remit best matches the user's problem.,,,,,,,
case_96037a285f6fbd1c,question_paraphrase_invariance,12.488167034462094,80,0,,,,target,choice,account,,0.6596,account,1,0.18014190000000005,0.41612168829669327,0.3437,0.656300964285007,0.6596,,,question_paraphrase_account,4.0,,,,,,Route this issue to the most appropriate team.,,,,,,,
case_055f1f1f130e5b24,question_paraphrase_invariance,12.349416967481375,81,0,,,,target,choice,account,,0.6717,account,1,0.16947140000000002,0.3979434667093183,0.3623,0.6376422563025439,0.6717,,,question_paraphrase_account,5.0,,,,,,"Based on the state, which department is responsible?",,,,,,,
case_3a27b5d8aef2517f,question_paraphrase_invariance,12.586750090122223,81,0,,,,target,choice,account,,0.647,account,1,0.19409702999999998,0.43540898448123644,0.3322,0.667670299999321,0.647,,,question_paraphrase_account,6.0,,,,,,Identify the correct operational owner for this request.,,,,,,,
case_840e4a3a8e42a377,question_paraphrase_invariance,12.622166890650988,81,0,,,,target,choice,account,,0.6796,account,1,0.1614833,0.3862508891843601,0.3712,0.6288792358136838,0.6796,,,question_paraphrase_account,7.0,,,,,,Which category best describes who should resolve this issue?,,,,,,,
case_8c838bee5f5ba6c1,repeatability,18.169499933719635,171,0,,,,outage,noul,1,0.7925,0.7925,1,1,0.043056250000000004,0.2325627732307014,,,,,,identical_request,,,,,,,,0.0,,,,,,
case_8c838bee5f5ba6c1,repeatability,18.169499933719635,171,0,,,,severity,score,3,,0.8417,3,1,,0.17233162276460665,0.6236,0.3765177064661437,0.8417,2.8094,0.19059999999999988,identical_request,,,,,,,,0.0,,,,,,
case_8c838bee5f5ba6c1,repeatability,18.169499933719635,171,0,,,,route,choice,incident,,0.7328,incident,1,0.12123938000000001,0.31088246562221655,0.355,0.6449176473176399,0.7328,,,identical_request,,,,,,,,0.0,,,,,,
case_71e14fdcb30dcbd7,repeatability,17.72566605359316,171,0,,,,outage,noul,1,0.7925,0.7925,1,1,0.043056250000000004,0.2325627732307014,,,,,,identical_request,,,,,,,,1.0,,,,,,
case_71e14fdcb30dcbd7,repeatability,17.72566605359316,171,0,,,,severity,score,3,,0.8417,3,1,,0.17233162276460665,0.6236,0.3765177064661437,0.8417,2.8094,0.19059999999999988,identical_request,,,,,,,,1.0,,,,,,
case_71e14fdcb30dcbd7,repeatability,17.72566605359316,171,0,,,,route,choice,incident,,0.7328,incident,1,0.12123938000000001,0.31088246562221655,0.355,0.6449176473176399,0.7328,,,identical_request,,,,,,,,1.0,,,,,,
case_10e35443c3bb7c21,repeatability,17.588415881618857,171,0,,,,outage,noul,1,0.7925,0.7925,1,1,0.043056250000000004,0.2325627732307014,,,,,,identical_request,,,,,,,,2.0,,,,,,
case_10e35443c3bb7c21,repeatability,17.588415881618857,171,0,,,,severity,score,3,,0.8417,3,1,,0.17233162276460665,0.6236,0.3765177064661437,0.8417,2.8094,0.19059999999999988,identical_request,,,,,,,,2.0,,,,,,
case_10e35443c3bb7c21,repeatability,17.588415881618857,171,0,,,,route,choice,incident,,0.7328,incident,1,0.12123938000000001,0.31088246562221655,0.355,0.6449176473176399,0.7328,,,identical_request,,,,,,,,2.0,,,,,,
case_23495b012a1995e1,repeatability,17.537334002554417,171,0,,,,outage,noul,1,0.7925,0.7925,1,1,0.043056250000000004,0.2325627732307014,,,,,,identical_request,,,,,,,,3.0,,,,,,
case_23495b012a1995e1,repeatability,17.537334002554417,171,0,,,,severity,score,3,,0.8417,3,1,,0.17233162276460665,0.6236,0.3765177064661437,0.8417,2.8094,0.19059999999999988,identical_request,,,,,,,,3.0,,,,,,
case_23495b012a1995e1,repeatability,17.537334002554417,171,0,,,,route,choice,incident,,0.7328,incident,1,0.12123938000000001,0.31088246562221655,0.355,0.6449176473176399,0.7328,,,identical_request,,,,,,,,3.0,,,,,,
case_8011895e0dbb3856,repeatability,17.707041930407286,171,0,,,,outage,noul,1,0.7925,0.7925,1,1,0.043056250000000004,0.2325627732307014,,,,,,identical_request,,,,,,,,4.0,,,,,,
case_8011895e0dbb3856,repeatability,17.707041930407286,171,0,,,,severity,score,3,,0.8417,3,1,,0.17233162276460665,0.6236,0.3765177064661437,0.8417,2.8094,0.19059999999999988,identical_request,,,,,,,,4.0,,,,,,
case_8011895e0dbb3856,repeatability,17.707041930407286,171,0,,,,route,choice,incident,,0.7328,incident,1,0.12123938000000001,0.31088246562221655,0.355,0.6449176473176399,0.7328,,,identical_request,,,,,,,,4.0,,,,,,
case_8efe399eb24907d9,repeatability,17.65012484975159,171,0,,,,outage,noul,1,0.7925,0.7925,1,1,0.043056250000000004,0.2325627732307014,,,,,,identical_request,,,,,,,,5.0,,,,,,
case_8efe399eb24907d9,repeatability,17.65012484975159,171,0,,,,severity,score,3,,0.8417,3,1,,0.17233162276460665,0.6236,0.3765177064661437,0.8417,2.8094,0.19059999999999988,identical_request,,,,,,,,5.0,,,,,,
case_8efe399eb24907d9,repeatability,17.65012484975159,171,0,,,,route,choice,incident,,0.7328,incident,1,0.12123938000000001,0.31088246562221655,0.355,0.6449176473176399,0.7328,,,identical_request,,,,,,,,5.0,,,,,,
case_d5a7cc1769b780ca,repeatability,17.539459047839046,171,0,,,,outage,noul,1,0.7925,0.7925,1,1,0.043056250000000004,0.2325627732307014,,,,,,identical_request,,,,,,,,6.0,,,,,,
case_d5a7cc1769b780ca,repeatability,17.539459047839046,171,0,,,,severity,score,3,,0.8417,3,1,,0.17233162276460665,0.6236,0.3765177064661437,0.8417,2.8094,0.19059999999999988,identical_request,,,,,,,,6.0,,,,,,
case_d5a7cc1769b780ca,repeatability,17.539459047839046,171,0,,,,route,choice,incident,,0.7328,incident,1,0.12123938000000001,0.31088246562221655,0.355,0.6449176473176399,0.7328,,,identical_request,,,,,,,,6.0,,,,,,
case_02adf843fa17efcf,repeatability,17.498667119070888,171,0,,,,outage,noul,1,0.7925,0.7925,1,1,0.043056250000000004,0.2325627732307014,,,,,,identical_request,,,,,,,,7.0,,,,,,
case_02adf843fa17efcf,repeatability,17.498667119070888,171,0,,,,severity,score,3,,0.8417,3,1,,0.17233162276460665,0.6236,0.3765177064661437,0.8417,2.8094,0.19059999999999988,identical_request,,,,,,,,7.0,,,,,,
case_02adf843fa17efcf,repeatability,17.498667119070888,171,0,,,,route,choice,incident,,0.7328,incident,1,0.12123938000000001,0.31088246562221655,0.355,0.6449176473176399,0.7328,,,identical_request,,,,,,,,7.0,,,,,,
case_06a20260e5ffc84a,repeatability,17.492375103756785,171,0,,,,outage,noul,1,0.7925,0.7925,1,1,0.043056250000000004,0.2325627732307014,,,,,,identical_request,,,,,,,,8.0,,,,,,
case_06a20260e5ffc84a,repeatability,17.492375103756785,171,0,,,,severity,score,3,,0.8417,3,1,,0.17233162276460665,0.6236,0.3765177064661437,0.8417,2.8094,0.19059999999999988,identical_request,,,,,,,,8.0,,,,,,
case_06a20260e5ffc84a,repeatability,17.492375103756785,171,0,,,,route,choice,incident,,0.7328,incident,1,0.12123938000000001,0.31088246562221655,0.355,0.6449176473176399,0.7328,,,identical_request,,,,,,,,8.0,,,,,,
case_de8b834eda7dd90e,repeatability,17.612667055800557,171,0,,,,outage,noul,1,0.7925,0.7925,1,1,0.043056250000000004,0.2325627732307014,,,,,,identical_request,,,,,,,,9.0,,,,,,
case_de8b834eda7dd90e,repeatability,17.612667055800557,171,0,,,,severity,score,3,,0.8417,3,1,,0.17233162276460665,0.6236,0.3765177064661437,0.8417,2.8094,0.19059999999999988,identical_request,,,,,,,,9.0,,,,,,
case_de8b834eda7dd90e,repeatability,17.612667055800557,171,0,,,,route,choice,incident,,0.7328,incident,1,0.12123938000000001,0.31088246562221655,0.355,0.6449176473176399,0.7328,,,identical_request,,,,,,,,9.0,,,,,,
case_240061ae46f2d977,repeatability,17.471125116571784,171,0,,,,outage,noul,1,0.7925,0.7925,1,1,0.043056250000000004,0.2325627732307014,,,,,,identical_request,,,,,,,,10.0,,,,,,
case_240061ae46f2d977,repeatability,17.471125116571784,171,0,,,,severity,score,3,,0.8417,3,1,,0.17233162276460665,0.6236,0.3765177064661437,0.8417,2.8094,0.19059999999999988,identical_request,,,,,,,,10.0,,,,,,
case_240061ae46f2d977,repeatability,17.471125116571784,171,0,,,,route,choice,incident,,0.7328,incident,1,0.12123938000000001,0.31088246562221655,0.355,0.6449176473176399,0.7328,,,identical_request,,,,,,,,10.0,,,,,,
case_0644bd0ad74965a2,repeatability,17.691042041406035,171,0,,,,outage,noul,1,0.7925,0.7925,1,1,0.043056250000000004,0.2325627732307014,,,,,,identical_request,,,,,,,,11.0,,,,,,
case_0644bd0ad74965a2,repeatability,17.691042041406035,171,0,,,,severity,score,3,,0.8417,3,1,,0.17233162276460665,0.6236,0.3765177064661437,0.8417,2.8094,0.19059999999999988,identical_request,,,,,,,,11.0,,,,,,
case_0644bd0ad74965a2,repeatability,17.691042041406035,171,0,,,,route,choice,incident,,0.7328,incident,1,0.12123938000000001,0.31088246562221655,0.355,0.6449176473176399,0.7328,,,identical_request,,,,,,,,11.0,,,,,,
case_35b7d89df9fd6788,parallel_question_scaling,43.65474986843765,483,0,,,,q_000,noul,1,0.5912,0.5912,1,1,0.16711744000000003,0.5256009093481451,,,,,,,,,,,,,,,1.0,,,,,
case_bb92abb17b8d91ee,parallel_question_scaling,79.15658387355506,966,0,,,,q_000,noul,1,0.591,0.591,1,1,0.167281,0.5259392615760389,,,,,,,,,,,,,,,2.0,,,,,
case_bb92abb17b8d91ee,parallel_question_scaling,79.15658387355506,966,0,,,,q_001,noul,0,0.4825,0.5175000000000001,0,1,0.23280625,0.6587457538426128,,,,,,,,,,,,,,,2.0,,,,,
case_f6c59dc3f2e31cf4,parallel_question_scaling,151.06424991972744,1932,0,,,,q_000,noul,1,0.591,0.591,1,1,0.167281,0.5259392615760389,,,,,,,,,,,,,,,4.0,,,,,
case_f6c59dc3f2e31cf4,parallel_question_scaling,151.06424991972744,1932,0,,,,q_001,noul,0,0.4825,0.5175000000000001,0,1,0.23280625,0.6587457538426128,,,,,,,,,,,,,,,4.0,,,,,
case_f6c59dc3f2e31cf4,parallel_question_scaling,151.06424991972744,1932,0,,,,q_002,noul,1,0.6004,0.6004,1,1,0.15968015999999996,0.51015917922283,,,,,,,,,,,,,,,4.0,,,,,
case_f6c59dc3f2e31cf4,parallel_question_scaling,151.06424991972744,1932,0,,,,q_003,noul,0,0.4169,0.5831,0,1,0.17380561,0.5393965807540269,,,,,,,,,,,,,,,4.0,,,,,
case_0ed334adb767ff82,parallel_question_scaling,299.53204188495874,3864,0,,,,q_000,noul,1,0.591,0.591,1,1,0.167281,0.5259392615760389,,,,,,,,,,,,,,,8.0,,,,,
case_0ed334adb767ff82,parallel_question_scaling,299.53204188495874,3864,0,,,,q_001,noul,0,0.4825,0.5175000000000001,0,1,0.23280625,0.6587457538426128,,,,,,,,,,,,,,,8.0,,,,,
case_0ed334adb767ff82,parallel_question_scaling,299.53204188495874,3864,0,,,,q_002,noul,1,0.6004,0.6004,1,1,0.15968015999999996,0.51015917922283,,,,,,,,,,,,,,,8.0,,,,,
case_0ed334adb767ff82,parallel_question_scaling,299.53204188495874,3864,0,,,,q_003,noul,0,0.4169,0.5831,0,1,0.17380561,0.5393965807540269,,,,,,,,,,,,,,,8.0,,,,,
case_0ed334adb767ff82,parallel_question_scaling,299.53204188495874,3864,0,,,,q_004,noul,1,0.6011,0.6011,1,1,0.15912121,0.5089939689370208,,,,,,,,,,,,,,,8.0,,,,,
case_0ed334adb767ff82,parallel_question_scaling,299.53204188495874,3864,0,,,,q_005,noul,0,0.3915,0.6085,0,1,0.15327225,0.49675836655455513,,,,,,,,,,,,,,,8.0,,,,,
case_0ed334adb767ff82,parallel_question_scaling,299.53204188495874,3864,0,,,,q_006,noul,1,0.586,0.586,1,1,0.17139600000000002,0.5344354894051245,,,,,,,,,,,,,,,8.0,,,,,
case_0ed334adb767ff82,parallel_question_scaling,299.53204188495874,3864,0,,,,q_007,noul,0,0.3965,0.6034999999999999,0,1,0.15721225000000003,0.505009238444551,,,,,,,,,,,,,,,8.0,,,,,
case_ed6ffbd064b36a94,parallel_question_scaling,609.9993330426514,7728,0,,,,q_000,noul,1,0.591,0.591,1,1,0.167281,0.5259392615760389,,,,,,,,,,,,,,,16.0,,,,,
case_ed6ffbd064b36a94,parallel_question_scaling,609.9993330426514,7728,0,,,,q_001,noul,0,0.4825,0.5175000000000001,0,1,0.23280625,0.6587457538426128,,,,,,,,,,,,,,,16.0,,,,,
case_ed6ffbd064b36a94,parallel_question_scaling,609.9993330426514,7728,0,,,,q_002,noul,1,0.6004,0.6004,1,1,0.15968015999999996,0.51015917922283,,,,,,,,,,,,,,,16.0,,,,,
case_ed6ffbd064b36a94,parallel_question_scaling,609.9993330426514,7728,0,,,,q_003,noul,0,0.4169,0.5831,0,1,0.17380561,0.5393965807540269,,,,,,,,,,,,,,,16.0,,,,,
case_ed6ffbd064b36a94,parallel_question_scaling,609.9993330426514,7728,0,,,,q_004,noul,1,0.6011,0.6011,1,1,0.15912121,0.5089939689370208,,,,,,,,,,,,,,,16.0,,,,,
case_ed6ffbd064b36a94,parallel_question_scaling,609.9993330426514,7728,0,,,,q_005,noul,0,0.3915,0.6085,0,1,0.15327225,0.49675836655455513,,,,,,,,,,,,,,,16.0,,,,,
case_ed6ffbd064b36a94,parallel_question_scaling,609.9993330426514,7728,0,,,,q_006,noul,1,0.586,0.586,1,1,0.17139600000000002,0.5344354894051245,,,,,,,,,,,,,,,16.0,,,,,
case_ed6ffbd064b36a94,parallel_question_scaling,609.9993330426514,7728,0,,,,q_007,noul,0,0.3965,0.6034999999999999,0,1,0.15721225000000003,0.505009238444551,,,,,,,,,,,,,,,16.0,,,,,
case_ed6ffbd064b36a94,parallel_question_scaling,609.9993330426514,7728,0,,,,q_008,noul,1,0.5714,0.5714,1,1,0.18369796,0.5596657891854643,,,,,,,,,,,,,,,16.0,,,,,
case_ed6ffbd064b36a94,parallel_question_scaling,609.9993330426514,7728,0,,,,q_009,noul,0,0.3726,0.6274,0,1,0.13883076,0.46617098322555933,,,,,,,,,,,,,,,16.0,,,,,
case_ed6ffbd064b36a94,parallel_question_scaling,609.9993330426514,7728,0,,,,q_010,noul,1,0.5751,0.5751,1,1,0.18054001000000006,0.5532113402624287,,,,,,,,,,,,,,,16.0,,,,,
case_ed6ffbd064b36a94,parallel_question_scaling,609.9993330426514,7728,0,,,,q_011,noul,0,0.4754,0.5246,0,1,0.22600515999999998,0.6451192115493638,,,,,,,,,,,,,,,16.0,,,,,
case_ed6ffbd064b36a94,parallel_question_scaling,609.9993330426514,7728,0,,,,q_012,noul,1,0.5429,0.5429,1,1,0.20894040999999997,0.6108301380707316,,,,,,,,,,,,,,,16.0,,,,,
case_ed6ffbd064b36a94,parallel_question_scaling,609.9993330426514,7728,0,,,,q_013,noul,0,0.3008,0.6992,0,1,0.09048064,0.3578184546408113,,,,,,,,,,,,,,,16.0,,,,,
case_ed6ffbd064b36a94,parallel_question_scaling,609.9993330426514,7728,0,,,,q_014,noul,1,0.3597,0.6403,0,0,0.40998408999999997,1.0224849282805588,,,,,,,,,,,,,,,16.0,,,,,
case_ed6ffbd064b36a94,parallel_question_scaling,609.9993330426514,7728,0,,,,q_015,noul,0,0.3548,0.6452,0,1,0.12588304,0.4381949327310833,,,,,,,,,,,,,,,16.0,,,,,
case_d6b1a2b0d58c98d3,parallel_question_scaling,1176.6874168533832,15456,0,,,,q_000,noul,1,0.591,0.591,1,1,0.167281,0.5259392615760389,,,,,,,,,,,,,,,32.0,,,,,
case_d6b1a2b0d58c98d3,parallel_question_scaling,1176.6874168533832,15456,0,,,,q_001,noul,0,0.4825,0.5175000000000001,0,1,0.23280625,0.6587457538426128,,,,,,,,,,,,,,,32.0,,,,,
case_d6b1a2b0d58c98d3,parallel_question_scaling,1176.6874168533832,15456,0,,,,q_002,noul,1,0.6004,0.6004,1,1,0.15968015999999996,0.51015917922283,,,,,,,,,,,,,,,32.0,,,,,
case_d6b1a2b0d58c98d3,parallel_question_scaling,1176.6874168533832,15456,0,,,,q_003,noul,0,0.4169,0.5831,0,1,0.17380561,0.5393965807540269,,,,,,,,,,,,,,,32.0,,,,,
case_d6b1a2b0d58c98d3,parallel_question_scaling,1176.6874168533832,15456,0,,,,q_004,noul,1,0.6011,0.6011,1,1,0.15912121,0.5089939689370208,,,,,,,,,,,,,,,32.0,,,,,
case_d6b1a2b0d58c98d3,parallel_question_scaling,1176.6874168533832,15456,0,,,,q_005,noul,0,0.3915,0.6085,0,1,0.15327225,0.49675836655455513,,,,,,,,,,,,,,,32.0,,,,,
case_d6b1a2b0d58c98d3,parallel_question_scaling,1176.6874168533832,15456,0,,,,q_006,noul,1,0.586,0.586,1,1,0.17139600000000002,0.5344354894051245,,,,,,,,,,,,,,,32.0,,,,,
case_d6b1a2b0d58c98d3,parallel_question_scaling,1176.6874168533832,15456,0,,,,q_007,noul,0,0.3965,0.6034999999999999,0,1,0.15721225000000003,0.505009238444551,,,,,,,,,,,,,,,32.0,,,,,
case_d6b1a2b0d58c98d3,parallel_question_scaling,1176.6874168533832,15456,0,,,,q_008,noul,1,0.5714,0.5714,1,1,0.18369796,0.5596657891854643,,,,,,,,,,,,,,,32.0,,,,,
case_d6b1a2b0d58c98d3,parallel_question_scaling,1176.6874168533832,15456,0,,,,q_009,noul,0,0.3726,0.6274,0,1,0.13883076,0.46617098322555933,,,,,,,,,,,,,,,32.0,,,,,
case_d6b1a2b0d58c98d3,parallel_question_scaling,1176.6874168533832,15456,0,,,,q_010,noul,1,0.5751,0.5751,1,1,0.18054001000000006,0.5532113402624287,,,,,,,,,,,,,,,32.0,,,,,
case_d6b1a2b0d58c98d3,parallel_question_scaling,1176.6874168533832,15456,0,,,,q_011,noul,0,0.4754,0.5246,0,1,0.22600515999999998,0.6451192115493638,,,,,,,,,,,,,,,32.0,,,,,
case_d6b1a2b0d58c98d3,parallel_question_scaling,1176.6874168533832,15456,0,,,,q_012,noul,1,0.5429,0.5429,1,1,0.20894040999999997,0.6108301380707316,,,,,,,,,,,,,,,32.0,,,,,
case_d6b1a2b0d58c98d3,parallel_question_scaling,1176.6874168533832,15456,0,,,,q_013,noul,0,0.3008,0.6992,0,1,0.09048064,0.3578184546408113,,,,,,,,,,,,,,,32.0,,,,,
case_d6b1a2b0d58c98d3,parallel_question_scaling,1176.6874168533832,15456,0,,,,q_014,noul,1,0.3597,0.6403,0,0,0.40998408999999997,1.0224849282805588,,,,,,,,,,,,,,,32.0,,,,,
case_d6b1a2b0d58c98d3,parallel_question_scaling,1176.6874168533832,15456,0,,,,q_015,noul,0,0.3548,0.6452,0,1,0.12588304,0.4381949327310833,,,,,,,,,,,,,,,32.0,,,,,
case_d6b1a2b0d58c98d3,parallel_question_scaling,1176.6874168533832,15456,0,,,,q_016,noul,1,0.4411,0.5589,0,0,0.31236920999999995,0.818483671871243,,,,,,,,,,,,,,,32.0,,,,,
case_d6b1a2b0d58c98d3,parallel_question_scaling,1176.6874168533832,15456,0,,,,q_017,noul,0,0.2957,0.7042999999999999,0,1,0.08743849000000001,0.3505508772307725,,,,,,,,,,,,,,,32.0,,,,,
case_d6b1a2b0d58c98d3,parallel_question_scaling,1176.6874168533832,15456,0,,,,q_018,noul,1,0.4363,0.5637,0,0,0.31775769,0.829425198852573,,,,,,,,,,,,,,,32.0,,,,,
case_d6b1a2b0d58c98d3,parallel_question_scaling,1176.6874168533832,15456,0,,,,q_019,noul,0,0.3467,0.6533,0,1,0.12020089,0.4257188371354324,,,,,,,,,,,,,,,32.0,,,,,
case_d6b1a2b0d58c98d3,parallel_question_scaling,1176.6874168533832,15456,0,,,,q_020,noul,1,0.5401,0.5401,1,1,0.21150800999999997,0.6160009713832916,,,,,,,,,,,,,,,32.0,,,,,
case_d6b1a2b0d58c98d3,parallel_question_scaling,1176.6874168533832,15456,0,,,,q_021,noul,0,0.396,0.604,0,1,0.156816,0.5041810810473222,,,,,,,,,,,,,,,32.0,,,,,
case_d6b1a2b0d58c98d3,parallel_question_scaling,1176.6874168533832,15456,0,,,,q_022,noul,1,0.5089,0.5089,1,1,0.24117920999999998,0.67550374538735,,,,,,,,,,,,,,,32.0,,,,,
case_d6b1a2b0d58c98d3,parallel_question_scaling,1176.6874168533832,15456,0,,,,q_023,noul,0,0.3775,0.6225,0,1,0.14250625,0.4740116506432743,,,,,,,,,,,,,,,32.0,,,,,
case_d6b1a2b0d58c98d3,parallel_question_scaling,1176.6874168533832,15456,0,,,,q_024,noul,1,0.4835,0.5165,0,0,0.26677224999999993,0.726703964088788,,,,,,,,,,,,,,,32.0,,,,,
case_d6b1a2b0d58c98d3,parallel_question_scaling,1176.6874168533832,15456,0,,,,q_025,noul,0,0.3761,0.6239,0,1,0.14145121,0.47176517986539634,,,,,,,,,,,,,,,32.0,,,,,
case_d6b1a2b0d58c98d3,parallel_question_scaling,1176.6874168533832,15456,0,,,,q_026,noul,1,0.4688,0.5312,0,0,0.28217344,0.7575790407193342,,,,,,,,,,,,,,,32.0,,,,,
case_d6b1a2b0d58c98d3,parallel_question_scaling,1176.6874168533832,15456,0,,,,q_027,noul,0,0.2867,0.7133,0,1,0.08219689000000001,0.33785318969814454,,,,,,,,,,,,,,,32.0,,,,,
case_d6b1a2b0d58c98d3,parallel_question_scaling,1176.6874168533832,15456,0,,,,q_028,noul,1,0.4664,0.5336000000000001,0,0,0.2847289600000001,0.7627116439458544,,,,,,,,,,,,,,,32.0,,,,,
case_d6b1a2b0d58c98d3,parallel_question_scaling,1176.6874168533832,15456,0,,,,q_029,noul,0,0.3032,0.6968,0,1,0.09193024000000001,0.36125685344384406,,,,,,,,,,,,,,,32.0,,,,,
case_d6b1a2b0d58c98d3,parallel_question_scaling,1176.6874168533832,15456,0,,,,q_030,noul,1,0.3701,0.6299,0,0,0.39677401,0.9939820395900268,,,,,,,,,,,,,,,32.0,,,,,
case_d6b1a2b0d58c98d3,parallel_question_scaling,1176.6874168533832,15456,0,,,,q_031,noul,0,0.3399,0.6601,0,1,0.11553200999999999,0.4153639402874119,,,,,,,,,,,,,,,32.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_000,noul,1,0.591,0.591,1,1,0.167281,0.5259392615760389,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_001,noul,0,0.4825,0.5175000000000001,0,1,0.23280625,0.6587457538426128,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_002,noul,1,0.6004,0.6004,1,1,0.15968015999999996,0.51015917922283,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_003,noul,0,0.4169,0.5831,0,1,0.17380561,0.5393965807540269,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_004,noul,1,0.6011,0.6011,1,1,0.15912121,0.5089939689370208,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_005,noul,0,0.3915,0.6085,0,1,0.15327225,0.49675836655455513,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_006,noul,1,0.586,0.586,1,1,0.17139600000000002,0.5344354894051245,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_007,noul,0,0.3965,0.6034999999999999,0,1,0.15721225000000003,0.505009238444551,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_008,noul,1,0.5714,0.5714,1,1,0.18369796,0.5596657891854643,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_009,noul,0,0.3726,0.6274,0,1,0.13883076,0.46617098322555933,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_010,noul,1,0.5751,0.5751,1,1,0.18054001000000006,0.5532113402624287,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_011,noul,0,0.4754,0.5246,0,1,0.22600515999999998,0.6451192115493638,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_012,noul,1,0.5429,0.5429,1,1,0.20894040999999997,0.6108301380707316,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_013,noul,0,0.3008,0.6992,0,1,0.09048064,0.3578184546408113,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_014,noul,1,0.3597,0.6403,0,0,0.40998408999999997,1.0224849282805588,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_015,noul,0,0.3548,0.6452,0,1,0.12588304,0.4381949327310833,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_016,noul,1,0.4411,0.5589,0,0,0.31236920999999995,0.818483671871243,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_017,noul,0,0.2957,0.7042999999999999,0,1,0.08743849000000001,0.3505508772307725,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_018,noul,1,0.4363,0.5637,0,0,0.31775769,0.829425198852573,,,,,,,,,,,,,,,64.0,,,,,
