case_id,experiment,latency_ms,input_tokens,output_tokens,meta_family,meta_target_probability,meta_probability_bin,meta_index,question_id,type,label,p_true,confidence_top,target_probability,prob_error,prob_abs_error,prob_sq_error,target_kl,meta_prior,meta_tpr,meta_fpr,meta_signal_positive,meta_hidden_label,pred,correct,brier,nll,meta_a_positive,meta_b_positive,meta_conflicting,meta_group,meta_variant,meta_observed_signal,meta_target_entropy,reported_confidence,entropy_norm,p_label,target_distribution_json,pred_distribution_json,distribution_tv,distribution_jsd,soft_brier,meta_repetition
case_6b8ebeb14036e1d0,prob_bayes_two_signals,16.896583838388324,159,0,,0.7499999999999999,,482.0,target,noul,1,0.7299,0.7299,0.7499999999999999,-0.020099999999999896,0.020099999999999896,0.00040400999999999583,0.0010414153204962515,0.15,,,,1,1,1.0,0.07295401,0.31484774052455045,True,True,False,,,,,,,,,,,,,
case_dd349fbfbf2d452a,prob_bayes_two_signals,16.939375083893538,159,0,,0.024590163934426236,,483.0,target,noul,0,0.2692,0.7308,0.024590163934426236,0.24460983606557377,0.24460983606557377,0.05983397190002687,0.22277136242106288,0.3,,,,0,0,1.0,0.07246864,0.31361545447828537,False,False,False,,,,,,,,,,,,,
case_59b73233db327bc6,prob_bayes_two_signals,16.834957990795374,159,0,,0.9444444444444444,,484.0,target,noul,1,0.7182,0.7182,0.9444444444444444,-0.22624444444444447,0.22624444444444447,0.05118654864197532,0.16842306880971625,0.5,,,,1,1,1.0,0.07941124000000002,0.33100719719015465,True,True,False,,,,,,,,,,,,,
case_e6ce862d8e6c3726,prob_bayes_two_signals,16.915250103920698,159,0,,0.815068493150685,,485.0,target,noul,1,0.3928,0.6072,0.815068493150685,-0.422268493150685,0.422268493150685,0.1783106803077501,0.37511681040416756,0.7,,,,1,0,0.0,0.36869183999999994,0.9344547025018263,True,False,True,,,,,,,,,,,,,
case_ec209d746f3b113b,prob_bayes_two_signals,16.885540913790464,159,0,,0.4884640738299274,,486.0,target,noul,1,0.7457,0.7457,0.4884640738299274,0.2572359261700726,0.2572359261700726,0.06617032171257506,0.15086570349717027,0.03,,,,1,1,1.0,0.06466848999999998,0.29343190443238787,True,True,False,,,,,,,,,,,,,
case_8e37326653543f31,prob_bayes_two_signals,16.901874914765358,159,0,,0.0021090689966857504,,487.0,target,noul,0,0.2771,0.7229,0.0021090689966857504,0.2749909310033143,0.2749909310033143,0.07562001213406956,0.31140485907073673,0.08,,,,0,0,1.0,0.07678441000000001,0.3244843789758856,False,False,False,,,,,,,,,,,,,
case_689b55bdb1bba0cb,prob_bayes_two_signals,16.986791975796223,159,0,,0.004270896888346556,,488.0,target,noul,0,0.2801,0.7199,0.004270896888346556,0.2758291031116535,0.2758291031116535,0.07608169412337917,0.30511106122132026,0.15,,,,0,0,1.0,0.07845601,0.3286429655068798,False,False,False,,,,,,,,,,,,,
case_35a3ff5b6d150023,prob_bayes_two_signals,16.864834120497108,159,0,,0.010309278350515474,,489.0,target,noul,0,0.2872,0.7128,0.010309278350515474,0.27689072164948453,0.27689072164948453,0.07666847173557231,0.2905078410221013,0.3,,,,0,0,1.0,0.08248384,0.3385544028255375,False,False,False,,,,,,,,,,,,,
case_4d2f1dc7c2ba6425,prob_bayes_two_signals,16.860791947692633,159,0,,0.806060606060606,,490.0,target,noul,0,0.4586,0.5414,0.806060606060606,-0.347460606060606,0.347460606060606,0.12072887276400365,0.25550187542672087,0.5,,,,0,0,1.0,0.21031396,0.6135969018019363,True,False,True,,,,,,,,,,,,,
case_b8cba7be7aae5bad,prob_bayes_two_signals,17.203249968588352,159,0,,0.9863091842555619,,491.0,target,noul,1,0.7462,0.7462,0.9863091842555619,-0.24010918425556194,0.24010918425556194,0.057652420363871394,0.2351820710986725,0.7,,,,1,1,1.0,0.06441444000000002,0.2927616181950796,True,True,False,,,,,,,,,,,,,
case_2534ee4b2b45aac3,prob_bayes_two_signals,16.77854103036225,159,0,,0.00908059023836549,,492.0,target,noul,0,0.3784,0.6215999999999999,0.00908059023836549,0.3693194097616345,0.3693194097616345,0.1363968264266821,0.4282328997092249,0.03,,,,0,0,1.0,0.14318656000000002,0.4754584799286995,True,False,True,,,,,,,,,,,,,
case_0eb72b6fd90ad168,prob_bayes_two_signals,16.86666696332395,159,0,,0.025117739403453684,,493.0,target,noul,0,0.3809,0.6191,0.025117739403453684,0.35578226059654633,0.35578226059654633,0.1265810169551888,0.374350995662145,0.08,,,,0,0,1.0,0.14508481,0.47948846845695065,True,False,True,,,,,,,,,,,,,
case_90776956c34d9fd5,prob_bayes_two_signals,16.90425002016127,159,0,,0.005571030640668521,,494.0,target,noul,0,0.262,0.738,0.005571030640668521,0.2564289693593315,0.2564289693593315,0.06575581632668898,0.2751107012642207,0.15,,,,0,0,1.0,0.06864400000000001,0.30381145438166457,False,False,False,,,,,,,,,,,,,
case_319eac1e40d3480a,prob_bayes_two_signals,16.881792107596993,159,0,,0.9113924050632912,,495.0,target,noul,1,0.666,0.666,0.9113924050632912,-0.24539240506329119,0.24539240506329119,0.06021743246274638,0.16831360857585304,0.3,,,,1,1,1.0,0.11155599999999997,0.40646560844174784,True,True,False,,,,,,,,,,,,,
case_1b0de41472e3ad04,prob_bayes_two_signals,16.83258288539946,159,0,,0.22857142857142856,,496.0,target,noul,1,0.3627,0.6373,0.22857142857142856,0.13412857142857146,0.13412857142857146,0.017990473673469395,0.041807954138380884,0.5,,,,1,0,0.0,0.40615129,1.0141792326932804,True,False,True,,,,,,,,,,,,,
case_f7ac47967ec601d2,prob_bayes_two_signals,16.5350001771003,159,0,,0.9824561403508771,,497.0,target,noul,1,0.6888,0.6888,0.9824561403508771,-0.29365614035087717,0.29365614035087717,0.08623392876577407,0.29842340613893664,0.7,,,,1,1,1.0,0.09684544000000002,0.37280432586861606,True,True,False,,,,,,,,,,,,,
case_9d6f286eb789ed02,prob_bayes_two_signals,16.896916087716818,159,0,,0.004330392943063352,,498.0,target,noul,0,0.289,0.7110000000000001,0.004330392943063352,0.2846696070569366,0.2846696070569366,0.08103678518195069,0.317093845347616,0.03,,,,0,0,1.0,0.08352099999999998,0.3410828491788961,False,False,False,,,,,,,,,,,,,
case_a3a6cf7efac24dd5,prob_bayes_two_signals,16.70529111288488,159,0,,0.012080536912751681,,499.0,target,noul,0,0.2746,0.7254,0.012080536912751681,0.26251946308724833,0.26251946308724833,0.06891646849961713,0.26741032795795433,0.08,,,,0,0,1.0,0.07540516000000001,0.321032052133335,False,False,False,,,,,,,,,,,,,
case_8ef575fe903ed27d,prob_bayes_two_signals,16.777333104982972,159,0,,0.024215246636771305,,500.0,target,noul,0,0.2788,0.7212000000000001,0.024215246636771305,0.25458475336322867,0.25458475336322867,0.06481339664501597,0.23583439285880803,0.15,,,,0,0,1.0,0.07772944,0.32683878765297475,False,False,False,,,,,,,,,,,,,
case_0e2b03318966edc4,prob_bayes_two_signals,16.756540862843394,159,0,,0.36,,501.0,target,noul,0,0.5031,0.5031,0.36,0.1431,0.1431,0.02047761,0.04148422838012114,0.3,,,,0,1,0.0,0.25310961,0.6993664803738622,True,False,True,,,,,,,,,,,,,
case_48b4a77051faa2a4,prob_bayes_two_signals,16.760957892984152,159,0,,0.5675675675675675,,502.0,target,noul,1,0.3686,0.6314,0.5675675675675675,-0.19896756756756756,0.19896756756756756,0.039588092943754566,0.08130776039455972,0.5,,,,1,0,0.0,0.39866595999999993,0.9980432337464142,False,True,True,,,,,,,,,,,,,
case_d3110d7052ef45e0,prob_bayes_two_signals,16.767916968092322,159,0,,0.7538461538461538,,503.0,target,noul,1,0.4511,0.5488999999999999,0.7538461538461538,-0.30274615384615383,0.30274615384615383,0.09165523366863905,0.18969401797973917,0.7,,,,1,0,0.0,0.3012912099999999,0.7960662345677868,False,True,True,,,,,,,,,,,,,
case_b75f856fbdf17b75,prob_bayes_two_signals,16.68779202736914,159,0,,0.0018159806295399519,,504.0,target,noul,0,0.2713,0.7287,0.0018159806295399519,0.26948401937046,0.26948401937046,0.07262163669605846,0.3050121902260771,0.03,,,,0,0,1.0,0.07360368999999999,0.3164931543059005,False,False,False,,,,,,,,,,,,,
case_ffed48b5aef336ae,prob_bayes_two_signals,16.852791886776686,159,0,,0.044009779951100246,,505.0,target,noul,0,0.2877,0.7122999999999999,0.044009779951100246,0.24369022004889976,0.24369022004889976,0.05938492334748119,0.19867005661050768,0.08,,,,0,0,1.0,0.08277129000000001,0.339256107997829,False,True,True,,,,,,,,,,,,,
case_450cd489ff5433f3,prob_bayes_two_signals,16.947583993896842,159,0,,0.08544303797468356,,506.0,target,noul,1,0.3052,0.6948,0.08544303797468356,0.21975696202531647,0.21975696202531647,0.04829312235859638,0.14255561359295624,0.15,,,,1,0,0.0,0.48274703999999996,1.186787979571835,False,True,True,,,,,,,,,,,,,
case_ff7885e643c3772b,prob_bayes_two_signals,16.959750093519688,159,0,,0.024590163934426236,,507.0,target,noul,0,0.2692,0.7308,0.024590163934426236,0.24460983606557377,0.24460983606557377,0.05983397190002687,0.22277136242106288,0.3,,,,0,0,1.0,0.07246864,0.31361545447828537,False,False,False,,,,,,,,,,,,,
case_5b2d73ab378d54a3,prob_bayes_two_signals,16.949832905083895,159,0,,0.653846153846154,,508.0,target,noul,0,0.4071,0.5929,0.653846153846154,-0.24674615384615395,0.24674615384615395,0.060883664437869876,0.12352088499565078,0.5,,,,0,0,1.0,0.16573041000000002,0.522729528268815,True,False,True,,,,,,,,,,,,,
case_a642e67953a076fc,prob_bayes_two_signals,16.8163338676095,159,0,,0.1206896551724138,,509.0,target,noul,1,0.2743,0.7257,0.1206896551724138,0.15361034482758618,0.15361034482758618,0.02359613803804993,0.06974243233630821,0.7,,,,1,0,0.0,0.52664049,1.2935328810385796,False,False,False,,,,,,,,,,,,,
case_9fae6dd6a9888105,prob_bayes_two_signals,16.77429210394621,159,0,,0.0007511535572486324,,510.0,target,noul,0,0.2914,0.7086,0.0007511535572486324,0.29064884644275135,0.29064884644275135,0.08447675193850206,0.33897696202984556,0.03,,,,0,0,1.0,0.08491396,0.34446408655076544,False,False,False,,,,,,,,,,,,,
case_41ee5f8e74fc1975,prob_bayes_two_signals,16.88691694289446,159,0,,0.0021090689966857504,,511.0,target,noul,0,0.2771,0.7229,0.0021090689966857504,0.2749909310033143,0.2749909310033143,0.07562001213406956,0.31140485907073673,0.08,,,,0,0,1.0,0.07678441000000001,0.3244843789758856,False,False,False,,,,,,,,,,,,,
case_00621f3771eb6785,prob_bayes_two_signals,16.837208066135645,159,0,,0.4231177094379639,,512.0,target,noul,1,0.4663,0.5337000000000001,0.4231177094379639,0.043182290562036096,0.043182290562036096,0.0018647102181841117,0.00376589006011898,0.15,,,,1,0,0.0,0.2848356900000001,0.7629260751678619,True,False,True,,,,,,,,,,,,,
case_2f334535e805edf6,prob_bayes_two_signals,16.86795800924301,159,0,,0.010309278350515474,,513.0,target,noul,0,0.2872,0.7128,0.010309278350515474,0.27689072164948453,0.27689072164948453,0.07666847173557231,0.2905078410221013,0.3,,,,0,0,1.0,0.08248384,0.3385544028255375,False,False,False,,,,,,,,,,,,,
case_258c871f38808fb7,prob_bayes_two_signals,16.907332930713892,159,0,,0.806060606060606,,514.0,target,noul,1,0.4586,0.5414,0.806060606060606,-0.347460606060606,0.347460606060606,0.12072887276400365,0.25550187542672087,0.5,,,,1,0,0.0,0.29311396,0.779576908558333,True,False,True,,,,,,,,,,,,,
case_ae1123de2a434aa2,prob_bayes_two_signals,16.609458019956946,159,0,,0.9863091842555619,,515.0,target,noul,1,0.7462,0.7462,0.9863091842555619,-0.24010918425556194,0.24010918425556194,0.057652420363871394,0.2351820710986725,0.7,,,,1,1,1.0,0.06441444000000002,0.2927616181950796,True,True,False,,,,,,,,,,,,,
case_af8f7be8ceaff1ee,prob_bayes_two_signals,17.230083933100104,159,0,,0.0009808729769494847,,516.0,target,noul,0,0.2734,0.7266,0.0009808729769494847,0.2724191270230505,0.2724191270230505,0.07421218076800092,0.31256293869714624,0.03,,,,0,0,1.0,0.07474755999999999,0.31937915919503546,False,False,False,,,,,,,,,,,,,
case_f155aa5035b7bf26,prob_bayes_two_signals,16.966167138889432,159,0,,0.0027529249827942174,,517.0,target,noul,0,0.2579,0.7421,0.0027529249827942174,0.2551470750172058,0.2551470750172058,0.06510002988983564,0.28220299738380733,0.08,,,,0,0,1.0,0.06651241000000001,0.2982712740060492,False,False,False,,,,,,,,,,,,,
case_3535445f8cd994bc,prob_bayes_two_signals,16.9067089445889,159,0,,0.005571030640668521,,518.0,target,noul,0,0.262,0.738,0.005571030640668521,0.2564289693593315,0.2564289693593315,0.06575581632668898,0.2751107012642207,0.15,,,,0,0,1.0,0.06864400000000001,0.30381145438166457,False,False,False,,,,,,,,,,,,,
case_7cfbfc804de556f1,prob_bayes_two_signals,16.955750063061714,159,0,,0.9113924050632912,,519.0,target,noul,1,0.666,0.666,0.9113924050632912,-0.24539240506329119,0.24539240506329119,0.06021743246274638,0.16831360857585304,0.3,,,,1,1,1.0,0.11155599999999997,0.40646560844174784,True,True,False,,,,,,,,,,,,,
case_e1987c8abb3ff943,prob_bayes_two_signals,16.88604080118239,159,0,,0.96,,520.0,target,noul,1,0.6832,0.6832,0.96,-0.27679999999999993,0.27679999999999993,0.07661823999999996,0.2437641680749674,0.5,,,,1,1,1.0,0.10036223999999998,0.3809676365077769,True,True,False,,,,,,,,,,,,,
case_83288a9b9af0a010,prob_bayes_two_signals,16.86708303168416,159,0,,0.06896551724137927,,521.0,target,noul,0,0.2827,0.7173,0.06896551724137927,0.21373448275862073,0.21373448275862073,0.04568242912009514,0.14552064931508346,0.7,,,,0,0,1.0,0.07991929,0.33226111584974827,False,False,False,,,,,,,,,,,,,
case_2d8838ca83ad989a,prob_bayes_two_signals,16.85383403673768,159,0,,0.004330392943063352,,522.0,target,noul,0,0.289,0.7110000000000001,0.004330392943063352,0.2846696070569366,0.2846696070569366,0.08103678518195069,0.317093845347616,0.03,,,,0,0,1.0,0.08352099999999998,0.3410828491788961,False,False,False,,,,,,,,,,,,,
case_da3f1fed93c02ac0,prob_bayes_two_signals,16.778916120529175,159,0,,0.012080536912751681,,523.0,target,noul,0,0.2746,0.7254,0.012080536912751681,0.26251946308724833,0.26251946308724833,0.06891646849961713,0.26741032795795433,0.08,,,,0,0,1.0,0.07540516000000001,0.321032052133335,False,False,False,,,,,,,,,,,,,
case_3f3f70b48084bce2,prob_bayes_two_signals,16.92912494763732,159,0,,0.024215246636771305,,524.0,target,noul,0,0.2788,0.7212000000000001,0.024215246636771305,0.25458475336322867,0.25458475336322867,0.06481339664501597,0.23583439285880803,0.15,,,,0,0,1.0,0.07772944,0.32683878765297475,False,False,False,,,,,,,,,,,,,
case_1375ad5b3f2ee976,prob_bayes_two_signals,16.804459039121866,159,0,,0.056842105263157895,,525.0,target,noul,0,0.29,0.71,0.056842105263157895,0.2331578947368421,0.2331578947368421,0.05436260387811634,0.17519725812163145,0.3,,,,0,0,1.0,0.0841,0.342490308946776,False,False,False,,,,,,,,,,,,,
case_b331e0d6ace7ff81,prob_bayes_two_signals,16.50820905342698,159,0,,0.5675675675675675,,526.0,target,noul,1,0.3686,0.6314,0.5675675675675675,-0.19896756756756756,0.19896756756756756,0.039588092943754566,0.08130776039455972,0.5,,,,1,0,0.0,0.39866595999999993,0.9980432337464142,False,True,True,,,,,,,,,,,,,
case_0cd7db7ed4cd232c,prob_bayes_two_signals,16.78329217247665,159,0,,0.7538461538461538,,527.0,target,noul,1,0.5599,0.5599,0.7538461538461538,-0.19394615384615388,0.19394615384615388,0.03761511059171599,0.08119002386799132,0.7,,,,1,1,1.0,0.19368801000000005,0.5799970826272896,True,False,True,,,,,,,,,,,,,
case_0b8d3147462f1953,prob_bayes_two_signals,17.03012501820922,159,0,,0.0018159806295399519,,528.0,target,noul,0,0.2713,0.7287,0.0018159806295399519,0.26948401937046,0.26948401937046,0.07262163669605846,0.3050121902260771,0.03,,,,0,0,1.0,0.07360368999999999,0.3164931543059005,False,False,False,,,,,,,,,,,,,
case_cc338c2592d142ba,prob_bayes_two_signals,16.944667091593146,159,0,,0.044009779951100246,,529.0,target,noul,0,0.2877,0.7122999999999999,0.044009779951100246,0.24369022004889976,0.24369022004889976,0.05938492334748119,0.19867005661050768,0.08,,,,0,0,1.0,0.08277129000000001,0.339256107997829,False,True,True,,,,,,,,,,,,,
case_5498de89a1e3359c,prob_bayes_two_signals,16.926582902669907,159,0,,0.7499999999999999,,530.0,target,noul,0,0.7299,0.7299,0.7499999999999999,-0.020099999999999896,0.020099999999999896,0.00040400999999999583,0.0010414153204962515,0.15,,,,0,1,0.0,0.53275401,1.3089630181835672,True,True,False,,,,,,,,,,,,,
case_c1f8533fd6b93ca7,prob_bayes_two_signals,16.986791975796223,159,0,,0.024590163934426236,,531.0,target,noul,0,0.2692,0.7308,0.024590163934426236,0.24460983606557377,0.24460983606557377,0.05983397190002687,0.22277136242106288,0.3,,,,0,0,1.0,0.07246864,0.31361545447828537,False,False,False,,,,,,,,,,,,,
case_1043589a2ea99d5f,prob_bayes_two_signals,16.961084213107824,159,0,,0.653846153846154,,532.0,target,noul,0,0.4071,0.5929,0.653846153846154,-0.24674615384615395,0.24674615384615395,0.060883664437869876,0.12352088499565078,0.5,,,,0,0,1.0,0.16573041000000002,0.522729528268815,True,False,True,,,,,,,,,,,,,
case_7f3b3f7a6ee0fae4,prob_bayes_two_signals,16.928916098549962,159,0,,0.5526315789473684,,533.0,target,noul,1,0.3125,0.6875,0.5526315789473684,-0.24013157894736836,0.24013157894736836,0.057663175207756205,0.12282314784126769,0.7,,,,1,0,0.0,0.47265625,1.1631508098056809,False,True,True,,,,,,,,,,,,,
case_6db4251ba7a2c7c2,prob_bayes_two_signals,16.865666024386883,159,0,,0.0007511535572486324,,534.0,target,noul,0,0.2914,0.7086,0.0007511535572486324,0.29064884644275135,0.29064884644275135,0.08447675193850206,0.33897696202984556,0.03,,,,0,0,1.0,0.08491396,0.34446408655076544,False,False,False,,,,,,,,,,,,,
case_a41059a79de5ae2f,prob_bayes_two_signals,16.7646249756217,159,0,,0.7286135693215339,,535.0,target,noul,1,0.7506,0.7506,0.7286135693215339,0.021986430678466173,0.021986430678466173,0.0004834031339789985,0.001267048185369983,0.08,,,,1,1,1.0,0.062200359999999975,0.28688239228121654,True,True,False,,,,,,,,,,,,,
case_353b2507dce4d14a,prob_bayes_two_signals,17.35854195430875,159,0,,0.004270896888346556,,536.0,target,noul,0,0.2801,0.7199,0.004270896888346556,0.2758291031116535,0.2758291031116535,0.07608169412337917,0.30511106122132026,0.15,,,,0,0,1.0,0.07845601,0.3286429655068798,False,False,False,,,,,,,,,,,,,
case_982a47566cefadaf,prob_bayes_two_signals,16.992750111967325,159,0,,0.010309278350515474,,537.0,target,noul,0,0.2872,0.7128,0.010309278350515474,0.27689072164948453,0.27689072164948453,0.07666847173557231,0.2905078410221013,0.3,,,,0,0,1.0,0.08248384,0.3385544028255375,False,False,False,,,,,,,,,,,,,
case_2059a247556294cc,prob_bayes_two_signals,16.932375030592084,159,0,,0.806060606060606,,538.0,target,noul,0,0.4586,0.5414,0.806060606060606,-0.347460606060606,0.347460606060606,0.12072887276400365,0.25550187542672087,0.5,,,,0,0,1.0,0.21031396,0.6135969018019363,True,False,True,,,,,,,,,,,,,
case_7eaa3aeb19946c35,prob_bayes_two_signals,16.967833042144775,159,0,,0.05366922234392117,,539.0,target,noul,0,0.2881,0.7119,0.05366922234392117,0.23443077765607884,0.23443077765607884,0.05495778951243387,0.17918811007260124,0.7,,,,0,0,1.0,0.08300161000000002,0.3398178268723095,False,False,False,,,,,,,,,,,,,
case_393be8f4a7e32660,prob_bayes_two_signals,16.71562483534217,159,0,,0.0009808729769494847,,540.0,target,noul,0,0.2734,0.7266,0.0009808729769494847,0.2724191270230505,0.2724191270230505,0.07421218076800092,0.31256293869714624,0.03,,,,0,0,1.0,0.07474755999999999,0.31937915919503546,False,False,False,,,,,,,,,,,,,
case_fb7a5c2c0a197548,prob_bayes_two_signals,17.219125060364604,159,0,,0.6760563380281691,,541.0,target,noul,1,0.6851,0.6851,0.6760563380281691,0.00904366197183093,0.00904366197183093,8.17878218607409e-05,0.00018859235016992736,0.08,,,,1,1,1.0,0.09916200999999997,0.3781904659732836,True,True,False,,,,,,,,,,,,,
case_9adcd181b661af2d,prob_bayes_two_signals,17.006583977490664,159,0,,0.8089887640449439,,542.0,target,noul,1,0.7077,0.7077,0.8089887640449439,-0.10128876404494391,0.10128876404494391,0.010259413721752323,0.026948754039143846,0.15,,,,1,1,1.0,0.08543929,0.345735003900398,True,True,False,,,,,,,,,,,,,
case_b740a507e015686c,prob_bayes_two_signals,16.898833913728595,159,0,,0.013422818791946303,,543.0,target,noul,0,0.2741,0.7259,0.013422818791946303,0.2606771812080537,0.2606771812080537,0.06795259280257647,0.2622203539778175,0.3,,,,0,0,1.0,0.07513081,0.32034301469134213,False,False,False,,,,,,,,,,,,,
case_cb7be934f87f3c1a,prob_bayes_two_signals,16.905999975278974,159,0,,0.030769230769230754,,544.0,target,noul,0,0.2658,0.7342,0.030769230769230754,0.23503076923076924,0.23503076923076924,0.05523946248520711,0.20283048838305268,0.5,,,,0,0,1.0,0.07064963999999999,0.3089738079194032,False,False,False,,,,,,,,,,,,,
case_247b45c8a9cd53a9,prob_bayes_two_signals,16.900333110243082,159,0,,0.40875912408759113,,545.0,target,noul,0,0.4219,0.5781000000000001,0.40875912408759113,0.013140875912408867,0.013140875912408867,0.00017268261974532758,0.0003550418195348744,0.7,,,,0,0,1.0,0.17799961,0.5480084148937066,True,False,True,,,,,,,,,,,,,
case_fc5ef04a95293ad6,prob_bayes_two_signals,16.92733308300376,159,0,,0.039009287925696585,,546.0,target,noul,0,0.399,0.601,0.039009287925696585,0.35999071207430344,0.35999071207430344,0.12959331277976405,0.36035712732126474,0.03,,,,0,0,1.0,0.159201,0.5091603444469295,False,True,True,,,,,,,,,,,,,
case_5a3be98c045b166d,prob_bayes_two_signals,16.86629094183445,159,0,,0.012080536912751681,,547.0,target,noul,0,0.2746,0.7254,0.012080536912751681,0.26251946308724833,0.26251946308724833,0.06891646849961713,0.26741032795795433,0.08,,,,0,0,1.0,0.07540516000000001,0.321032052133335,False,False,False,,,,,,,,,,,,,
case_64a66cc40dcac6c1,prob_bayes_two_signals,16.913958126679063,159,0,,0.1880597014925373,,548.0,target,noul,0,0.3904,0.6095999999999999,0.1880597014925373,0.2023402985074627,0.2023402985074627,0.04094159640008912,0.0953602867687782,0.15,,,,0,0,1.0,0.15241216000000002,0.49495227460970065,False,True,True,,,,,,,,,,,,,
case_b49ebb99dd76d787,prob_bayes_two_signals,16.84750011190772,159,0,,0.36,,549.0,target,noul,1,0.5031,0.5031,0.36,0.1431,0.1431,0.02047761,0.04148422838012114,0.3,,,,1,1,1.0,0.24690961,0.6869663214848643,True,False,True,,,,,,,,,,,,,
case_060b686313a0afba,prob_bayes_two_signals,16.917875036597252,159,0,,0.1232876712328767,,550.0,target,noul,0,0.285,0.7150000000000001,0.1232876712328767,0.16171232876712327,0.16171232876712327,0.026150877275286165,0.07544725120649416,0.5,,,,0,0,1.0,0.08122499999999999,0.3354727362881293,False,False,False,,,,,,,,,,,,,
case_3cfee70441772557,prob_bayes_two_signals,16.878917114809155,159,0,,0.24705882352941178,,551.0,target,noul,0,0.2888,0.7112,0.24705882352941178,0.041741176470588226,0.041741176470588226,0.0017423258131487882,0.004374965915800687,0.7,,,,0,0,1.0,0.08340544,0.34080159478244215,False,False,False,,,,,,,,,,,,,
case_fe31b1b7ddec0a17,prob_bayes_two_signals,16.89899992197752,159,0,,0.0018159806295399519,,552.0,target,noul,0,0.2713,0.7287,0.0018159806295399519,0.26948401937046,0.26948401937046,0.07262163669605846,0.3050121902260771,0.03,,,,0,0,1.0,0.07360368999999999,0.3164931543059005,False,False,False,,,,,,,,,,,,,
case_cf46af124bad2de1,prob_bayes_two_signals,17.001000000163913,159,0,,0.005089058524173028,,553.0,target,noul,0,0.2591,0.7409,0.005089058524173028,0.254010941475827,0.254010941475827,0.064521558389436,0.27328675551496423,0.08,,,,0,0,1.0,0.06713281,0.2998896155595258,False,False,False,,,,,,,,,,,,,
case_4381e757dcc8ddaa,prob_bayes_two_signals,17.04000006429851,159,0,,0.010273972602739727,,554.0,target,noul,0,0.2711,0.7289,0.010273972602739727,0.2608260273972603,0.2608260273972603,0.06803021656783638,0.2691234766344135,0.15,,,,0,0,1.0,0.07349521,0.3162187305939698,False,False,False,,,,,,,,,,,,,
case_3b5813e99903a587,prob_bayes_two_signals,16.956417122855783,159,0,,0.44736842105263164,,555.0,target,noul,0,0.4007,0.5992999999999999,0.44736842105263164,-0.04666842105263164,0.04666842105263164,0.0021779415235457116,0.004484074110618318,0.3,,,,0,0,1.0,0.16056049,0.5119929715179976,True,False,True,,,,,,,,,,,,,
case_0d0712201faf7073,prob_bayes_two_signals,16.597875161096454,159,0,,0.9444444444444444,,556.0,target,noul,1,0.7182,0.7182,0.9444444444444444,-0.22624444444444447,0.22624444444444447,0.05118654864197532,0.16842306880971625,0.5,,,,1,1,1.0,0.07941124000000002,0.33100719719015465,True,True,False,,,,,,,,,,,,,
case_c0739957a9c8131c,prob_bayes_two_signals,17.023040913045406,159,0,,0.5526315789473684,,557.0,target,noul,1,0.3125,0.6875,0.5526315789473684,-0.24013157894736836,0.24013157894736836,0.057663175207756205,0.12282314784126769,0.7,,,,1,0,0.0,0.47265625,1.1631508098056809,False,True,True,,,,,,,,,,,,,
case_0ea8a0d2f97d38d3,prob_bayes_two_signals,16.861833864822984,159,0,,0.1139023693976591,,558.0,target,noul,0,0.4555,0.5445,0.1139023693976591,0.34159763060234094,0.34159763060234094,0.11668894123313338,0.27361854890904735,0.03,,,,0,0,1.0,0.20748025,0.607887336609122,True,False,True,,,,,,,,,,,,,
case_98e21c2f34c34c0f,prob_bayes_two_signals,16.73149992711842,159,0,,0.01545778834720572,,559.0,target,noul,0,0.3507,0.6493,0.01545778834720572,0.3352422116527943,0.3352422116527943,0.11238734047385691,0.3615907114671415,0.08,,,,0,0,1.0,0.12299049000000001,0.431860419467696,False,True,True,,,,,,,,,,,,,
case_2a6e34fa53ebedd4,prob_bayes_two_signals,17.087291926145554,159,0,,0.004270896888346556,,560.0,target,noul,0,0.2801,0.7199,0.004270896888346556,0.2758291031116535,0.2758291031116535,0.07608169412337917,0.30511106122132026,0.15,,,,0,0,1.0,0.07845601,0.3286429655068798,False,False,False,,,,,,,,,,,,,
case_d5d53d5862aefc3e,prob_bayes_two_signals,16.986791044473648,159,0,,0.010309278350515474,,561.0,target,noul,0,0.2872,0.7128,0.010309278350515474,0.27689072164948453,0.27689072164948453,0.07666847173557231,0.2905078410221013,0.3,,,,0,0,1.0,0.08248384,0.3385544028255375,False,False,False,,,,,,,,,,,,,
case_e0bfeb2f4b62dd5a,prob_bayes_two_signals,16.900790855288506,159,0,,0.023728813559322052,,562.0,target,noul,0,0.2858,0.7142,0.023728813559322052,0.26207118644067795,0.26207118644067795,0.06868130676242458,0.24610870005889007,0.5,,,,0,0,1.0,0.08168164,0.33659224382178904,False,False,False,,,,,,,,,,,,,
case_d20070140fd7c8b2,prob_bayes_two_signals,16.966583905741572,159,0,,0.9065238558909444,,563.0,target,noul,1,0.4802,0.5198,0.9065238558909444,-0.4263238558909444,0.4263238558909444,0.18175203010172272,0.4156379903662494,0.7,,,,1,0,0.0,0.27019204,0.7335525951949842,True,False,True,,,,,,,,,,,,,
