case_id,experiment,latency_ms,input_tokens,output_tokens,meta_family,meta_target_probability,meta_probability_bin,meta_index,question_id,type,label,p_true,confidence_top,target_probability,prob_error,prob_abs_error,prob_sq_error,target_kl,meta_prior,meta_tpr,meta_fpr,meta_signal_positive,meta_hidden_label,pred,correct,brier,nll,meta_a_positive,meta_b_positive,meta_conflicting,meta_group,meta_variant,meta_observed_signal,meta_target_entropy,reported_confidence,entropy_norm,p_label,target_distribution_json,pred_distribution_json,distribution_tv,distribution_jsd,soft_brier,meta_repetition
case_152e6b9f685efa41,prob_bayes_two_signals,206.7600830923766,235,0,,0.0027529249827942174,,1477.0,target,noul,0,0.22270013882530884,0.7772998611746912,0.0027529249827942174,0.21994721384251462,0.21994721384251462,0.04837677687708485,0.23639236124869514,0.08,,,,0,0,1.0,0.04959535183281183,0.25192908134537284,False,False,False,,,,,,,,,,,,,
case_5a08fb75fdd26761,prob_bayes_two_signals,207.0430419407785,236,0,,0.005571030640668521,,1478.0,target,noul,0,0.2689414213699951,0.7310585786300049,0.005571030640668521,0.2633703907293266,0.2633703907293266,0.06936396271291817,0.2843626094935959,0.15,,,,0,0,1.0,0.07232948812851325,0.3132616875182228,False,False,False,,,,,,,,,,,,,
case_5fa22d4289270790,prob_bayes_two_signals,206.30525005981326,236,0,,0.013422818791946303,,1479.0,target,noul,0,0.24508501313237172,0.7549149868676283,0.013422818791946303,0.2316621943404254,0.2316621943404254,0.05366737228662102,0.22505540491758141,0.3,,,,0,0,1.0,0.060066663662094816,0.2811501362483148,False,False,False,,,,,,,,,,,,,
case_6644d9d2d4c6bc38,prob_bayes_two_signals,209.33604100719094,236,0,,0.22857142857142856,,1480.0,target,noul,1,0.37754066879814546,0.6224593312018545,0.22857142857142856,0.1489692402267169,0.1489692402267169,0.022191834533725287,0.05081828599228094,0.5,,,,1,0,0.0,0.38745561900026,0.9740769841801066,True,False,True,,,,,,,,,,,,,
case_4f6afeb2d8e73dd6,prob_bayes_two_signals,208.55120802298188,236,0,,0.8571428571428572,,1481.0,target,noul,1,0.34864513533394575,0.6513548646660543,0.8571428571428572,-0.5084977218089115,0.5084977218089115,0.25856993308485315,0.5542986457023955,0.7,,,,1,0,0.0,0.4242631597241339,1.0537006782765186,False,True,True,,,,,,,,,,,,,
case_558346b6077a5b6b,prob_bayes_two_signals,206.24366705305874,235,0,,0.004330392943063352,,1482.0,target,noul,0,0.18242552380635632,0.8175744761936437,0.004330392943063352,0.17809513086329298,0.17809513086329298,0.031717875637213455,0.18002144575922663,0.03,,,,0,0,1.0,0.03327907173602348,0.2014132779827524,False,False,False,,,,,,,,,,,,,
case_80cd654bec5b7d48,prob_bayes_two_signals,206.82216598652303,235,0,,0.012080536912751681,,1483.0,target,noul,0,0.20181322226037882,0.7981867777396212,0.012080536912751681,0.18973268534762713,0.18973268534762713,0.03599849188922168,0.1766665386992412,0.08,,,,0,0,1.0,0.04072857667911706,0.22541265160164786,False,False,False,,,,,,,,,,,,,
case_30fdc323850628d1,prob_bayes_two_signals,207.10891601629555,236,0,,0.6837209302325581,,1484.0,target,noul,1,0.8807970779778823,0.8807970779778823,0.6837209302325581,0.19707614774532423,0.19707614774532423,0.038839008010136865,0.13545330481507456,0.15,,,,1,1,1.0,0.01420933661861107,0.12692801104297263,True,True,False,,,,,,,,,,,,,
case_cfce1acea29cf67d,prob_bayes_two_signals,206.64358395151794,236,0,,0.056842105263157895,,1485.0,target,noul,0,0.18242552380635632,0.8175744761936437,0.056842105263157895,0.12558341854319843,0.12558341854319843,0.015771195012996155,0.06848787079870118,0.3,,,,0,0,1.0,0.03327907173602348,0.2014132779827524,False,False,False,,,,,,,,,,,,,
case_e2507a5ec9b040f8,prob_bayes_two_signals,206.5970408730209,236,0,,0.5675675675675675,,1486.0,target,noul,1,0.4378234991142019,0.5621765008857982,0.5675675675675675,-0.12974406845336567,0.12974406845336567,0.016833523298831636,0.03384287880295374,0.5,,,,1,0,0.0,0.31604241814819983,0.8259394198788436,True,False,True,,,,,,,,,,,,,
case_c94d6b3a379e134a,prob_bayes_two_signals,206.37279213406146,236,0,,0.7538461538461538,,1487.0,target,noul,1,0.32082130082460697,0.679178699175393,0.7538461538461538,-0.43302485302154686,0.43302485302154686,0.18751052333433227,0.39418549257706603,0.7,,,,1,0,0.0,0.46128370541357894,1.1368710061149,False,True,True,,,,,,,,,,,,,
case_74f92a4ccf6d09c0,prob_bayes_two_signals,206.71716681681573,235,0,,0.016109785202863963,,1488.0,target,noul,0,0.29421497216298875,0.7057850278370112,0.016109785202863963,0.27810518696012476,0.27810518696012476,0.07734249501412595,0.2800548389146355,0.03,,,,0,0,1.0,0.08656244984486824,0.3484445810050557,False,True,True,,,,,,,,,,,,,
case_62b87305a7b0b643,prob_bayes_two_signals,206.6411250270903,235,0,,0.14107883817427389,,1489.0,target,noul,0,0.34864513533394575,0.6513548646660543,0.14107883817427389,0.20756629715967187,0.20756629715967187,0.04308376771657721,0.10995788604263065,0.08,,,,0,0,1.0,0.12155343039202535,0.42870067827651853,True,False,True,,,,,,,,,,,,,
case_c52a24ac01dcfc5d,prob_bayes_two_signals,207.1784578729421,236,0,,0.010273972602739727,,1490.0,target,noul,0,0.22270013882530884,0.7772998611746912,0.010273972602739727,0.2124261662225691,0.2124261662225691,0.045124876096018555,0.20751483294865683,0.15,,,,0,0,1.0,0.04959535183281183,0.25192908134537284,False,False,False,,,,,,,,,,,,,
case_1544a871705baf86,prob_bayes_two_signals,206.2822498846799,236,0,,0.024590163934426236,,1491.0,target,noul,0,0.2689414213699951,0.7310585786300049,0.024590163934426236,0.24435125743556887,0.24435125743556887,0.059707537010343655,0.2224499259511656,0.3,,,,0,0,1.0,0.07232948812851325,0.3132616875182228,False,False,False,,,,,,,,,,,,,
case_49dc01d33a693c92,prob_bayes_two_signals,206.00524987094104,236,0,,0.3461538461538462,,1492.0,target,noul,0,0.32082130082460697,0.679178699175393,0.3461538461538462,-0.02533254532923923,0.02533254532923923,0.0006417378528579603,0.0014532390542505332,0.5,,,,0,0,1.0,0.10292630706279296,0.38687100611489994,False,True,True,,,,,,,,,,,,,
case_88df682c9c0babb2,prob_bayes_two_signals,205.60812507756054,236,0,,0.9754098360655739,,1493.0,target,noul,1,0.9046505351008906,0.9046505351008906,0.9754098360655739,-0.0707593009646833,0.0707593009646833,0.005006878673010632,0.04013250226772287,0.7,,,,1,1,1.0,0.009091520456546504,0.10020655891674717,True,True,False,,,,,,,,,,,,,
case_42274071c3d21411,prob_bayes_two_signals,205.5079999845475,235,0,,0.0007511535572486324,,1494.0,target,noul,0,0.18242552380635632,0.8175744761936437,0.0007511535572486324,0.18167437024910768,0.18167437024910768,0.03300557680540986,0.19638541302930837,0.03,,,,0,0,1.0,0.03327907173602348,0.2014132779827524,False,False,False,,,,,,,,,,,,,
case_431f9706f36c9296,prob_bayes_two_signals,207.05141709186137,235,0,,0.0021090689966857504,,1495.0,target,noul,0,0.20181322226037882,0.7981867777396212,0.0021090689966857504,0.19970415326369306,0.19970415326369306,0.03988174883076861,0.21321073123341924,0.08,,,,0,0,1.0,0.04072857667911706,0.22541265160164786,False,False,False,,,,,,,,,,,,,
case_28cfdbf3a9116c71,prob_bayes_two_signals,207.45041710324585,236,0,,0.4231177094379639,,1496.0,target,noul,0,0.37754066879814546,0.6224593312018545,0.4231177094379639,-0.045577040639818434,0.045577040639818434,0.0020772666334836613,0.0043574625526813515,0.15,,,,0,0,1.0,0.14253695659655097,0.4740769841801068,True,False,True,,,,,,,,,,,,,
case_ffb00c076d58e2c4,prob_bayes_two_signals,206.06549992226064,236,0,,0.9297365119196987,,1497.0,target,noul,1,0.8175744761936437,0.8175744761936437,0.9297365119196987,-0.1121620357260551,0.1121620357260551,0.01258032225821286,0.0524885339799509,0.3,,,,1,1,1.0,0.033279071736023486,0.2014132779827524,True,True,False,,,,,,,,,,,,,
case_8a4f3477a8e5bdba,prob_bayes_two_signals,207.25687500089407,236,0,,0.9686274509803922,,1498.0,target,noul,1,0.8519528019683106,0.8519528019683106,0.9686274509803922,-0.11667464901208158,0.11667464901208158,0.013612973722092428,0.0756447287327946,0.5,,,,1,1,1.0,0.021917972845034262,0.16022415043808716,True,True,False,,,,,,,,,,,,,
case_ebb6f2fd805b1c94,prob_bayes_two_signals,206.42012497410178,236,0,,0.9863091842555619,,1499.0,target,noul,1,0.8933094060543487,0.8933094060543487,0.9863091842555619,-0.09299977820121319,0.09299977820121319,0.008648958745474849,0.06957089452047743,0.7,,,,1,1,1.0,0.011382882836475842,0.11282227877156936,True,True,False,,,,,,,,,,,,,
case_8ea0b613ed215a86,prob_base_rate_stress,207.05108297988772,199,0,,0.08683729433272395,,0.0,target,noul,0,0.7310585786300049,0.7310585786300049,0.08683729433272395,0.644221284297281,0.644221284297281,0.4150210631416381,0.93126563924558,0.001,0.95,0.01,,0,1,0.0,0.534446645388523,1.3132616875182228,,,,,,,,,,,,,,,,
case_46c3e193f6edd953,prob_base_rate_stress,204.0566671639681,199,0,,0.1599326599326599,,1.0,target,noul,0,0.7310585786300049,0.7310585786300049,0.1599326599326599,0.571125918697345,0.571125918697345,0.3261848150078863,0.7137708302465867,0.002,0.95,0.01,,0,1,0.0,0.534446645388523,1.3132616875182228,,,,,,,,,,,,,,,,
case_340874690cc51782,prob_base_rate_stress,203.7882918957621,199,0,,0.32312925170068024,,2.0,target,noul,0,0.7772998611746911,0.7772998611746911,0.32312925170068024,0.45417060947401083,0.45417060947401083,0.20627094250999445,0.46881177938841,0.005,0.95,0.01,,0,1,0.0,0.604195074182194,1.5019290813453725,,,,,,,,,,,,,,,,
case_fb44b4482767eae6,prob_base_rate_stress,204.27499990910292,199,0,,0.4896907216494845,,3.0,target,noul,0,0.7057850278370112,0.7057850278370112,0.4896907216494845,0.21609430618752673,0.21609430618752673,0.04669674916666856,0.10203059650552027,0.01,0.95,0.01,,0,1,0.0,0.49813250551889077,1.2234445810050558,,,,,,,,,,,,,,,,
case_0799d84e83088a81,prob_base_rate_stress,204.2221250012517,199,0,,0.6597222222222222,,4.0,target,noul,1,0.7772998611746911,0.7772998611746911,0.6597222222222222,0.11757763895246887,0.11757763895246887,0.013824501181637123,0.0360567491962617,0.02,0.95,0.01,,1,1,1.0,0.049595351832811864,0.251929081345373,,,,,,,,,,,,,,,,
case_4eea6d6202b058ed,prob_base_rate_stress,205.39345918223262,199,0,,0.8333333333333333,,5.0,target,noul,0,0.8354835371034369,0.8354835371034369,0.8333333333333333,0.0021502037701036647,0.0021502037701036647,4.623376252968013e-06,1.675985268767598e-05,0.05,0.95,0.01,,0,1,0.0,0.6980327407708701,1.8047446353856595,,,,,,,,,,,,,,,,
case_90bc98e8845dfe1a,prob_base_rate_stress,204.11624992266297,199,0,,0.047210300429184546,,6.0,target,noul,0,0.5312093733737563,0.5312093733737563,0.047210300429184546,0.48399907294457173,0.48399907294457173,0.23425510261120486,0.5614800099764818,0.001,0.99,0.02,,0,1,0.0,0.28218339836013884,0.7575990353171691,,,,,,,,,,,,,,,,
case_7ec785ede0a6e294,prob_base_rate_stress,204.56133293919265,199,0,,0.09024612579762989,,7.0,target,noul,0,0.5621765008857981,0.5621765008857981,0.09024612579762989,0.47193037508816815,0.47193037508816815,0.22271827893085908,0.500270989614703,0.002,0.99,0.02,,0,1,0.0,0.3160424181481997,0.8259394198788435,,,,,,,,,,,,,,,,
case_341dfbefeade0f72,prob_base_rate_stress,203.99850001558661,199,0,,0.19919517102615694,,8.0,target,noul,0,0.6224593312018546,0.6224593312018546,0.19919517102615694,0.4232641601756977,0.4232641601756977,0.17915254928923866,0.3751947312555719,0.005,0.99,0.02,,0,1,0.0,0.3874556190002601,0.9740769841801068,,,,,,,,,,,,,,,,
case_67e95640ff0c41a8,prob_base_rate_stress,204.21737502329051,199,0,,0.3333333333333333,,9.0,target,noul,0,0.6513548646660542,0.6513548646660542,0.3333333333333333,0.3180215313327209,0.3180215313327209,0.10113769439120876,0.20885317664837252,0.01,0.99,0.02,,0,1,0.0,0.42426315972413375,1.0537006782765186,,,,,,,,,,,,,,,,
case_aa68ca91cf324e07,prob_base_rate_stress,204.22770804725587,199,0,,0.5025380710659898,,10.0,target,noul,1,0.6513548646660542,0.6513548646660542,0.5025380710659898,0.1488167936000644,0.1488167936000644,0.022146438057404166,0.046480086965131395,0.02,0.99,0.02,,1,1,1.0,0.12155343039202539,0.4287006782765187,,,,,,,,,,,,,,,,
case_0f3e2faae4d9ceb1,prob_base_rate_stress,204.2772499844432,199,0,,0.7226277372262774,,11.0,target,noul,1,0.8354835371034369,0.8354835371034369,0.7226277372262774,0.11285579987715955,0.11285579987715955,0.012736431565913484,0.040020200308826595,0.05,0.99,0.02,,1,1,1.0,0.027065666563996216,0.17974463538565894,,,,,,,,,,,,,,,,
case_dd31febca4a33755,prob_base_rate_stress,204.21704184263945,199,0,,0.15267175572519084,,12.0,target,noul,1,0.7310585786300049,0.7310585786300049,0.15267175572519084,0.578386822904814,0.578386822904814,0.3345313169099247,0.7332742713151544,0.001,0.9,0.005,,1,1,1.0,0.07232948812851325,0.3132616875182228,,,,,,,,,,,,,,,,
case_2bad14e1ecf1c363,prob_base_rate_stress,203.9260840974748,199,0,,0.2650957290132548,,13.0,target,noul,0,0.7549149868676283,0.7549149868676283,0.2650957290132548,0.48981925785437347,0.48981925785437347,0.2399229053650092,0.5295977493969024,0.002,0.9,0.005,,0,1,0.0,0.5698966373973513,1.4061501362483146,,,,,,,,,,,,,,,,
case_98fd64cefaa58122,prob_base_rate_stress,204.04108287766576,199,0,,0.474934036939314,,14.0,target,noul,1,0.679178699175393,0.679178699175393,0.474934036939314,0.20424466223607896,0.20424466223607896,0.04171588205192998,0.08878042974068429,0.005,0.9,0.005,,1,1,1.0,0.102926307062793,0.38687100611489994,,,,,,,,,,,,,,,,
case_e7c48bbaa429144e,prob_base_rate_stress,205.12808300554752,199,0,,0.6451612903225807,,15.0,target,noul,0,0.8175744761936437,0.8175744761936437,0.6451612903225807,0.1724131858710629,0.1724131858710629,0.029726306662209687,0.08328070162218332,0.01,0.9,0.005,,0,1,0.0,0.6684280241233108,1.7014132779827524,,,,,,,,,,,,,,,,
case_974bce871287dc26,prob_base_rate_stress,203.85837508365512,199,0,,0.7860262008733624,,16.0,target,noul,1,0.8175744761936437,0.8175744761936437,0.7860262008733624,0.03154827532028126,0.03154827532028126,0.0009952936756842676,0.003199692627895191,0.02,0.9,0.005,,1,1,1.0,0.033279071736023486,0.2014132779827524,,,,,,,,,,,,,,,,
case_f599f8f49264336a,prob_base_rate_stress,204.88345785997808,199,0,,0.9045226130653267,,17.0,target,noul,1,0.8519528019683106,0.8519528019683106,0.9045226130653267,-0.052569811097016084,0.052569811097016084,0.0027635850387759554,0.012278992871385029,0.05,0.9,0.005,,1,1,1.0,0.021917972845034262,0.16022415043808716,,,,,,,,,,,,,,,,
case_9733c8ad25527999,prob_base_rate_stress,203.7976251449436,199,0,,0.019530866620865638,,18.0,target,noul,0,0.4378234991142019,0.5621765008857982,0.019530866620865638,0.41829263249333626,0.41829263249333626,0.17496872639820527,0.4846144640183808,0.001,0.995,0.05,,0,0,1.0,0.19168941637660353,0.5759394198788435,,,,,,,,,,,,,,,,
case_0e6b59d430b568f4,prob_base_rate_stress,203.98545893840492,199,0,,0.03835035652341492,,19.0,target,noul,0,0.46879062662624377,0.5312093733737562,0.03835035652341492,0.43044027010282887,0.43044027010282887,0.18527882612619628,0.4747272485222837,0.002,0.995,0.05,,0,0,1.0,0.2197646516126263,0.6325990353171692,,,,,,,,,,,,,,,,
case_503eeb5cfd92b79f,prob_base_rate_stress,204.7095000743866,199,0,,0.09090909090909091,,20.0,target,noul,0,0.46879062662624377,0.5312093733737562,0.09090909090909091,0.3778815357171529,0.3778815357171529,0.1427944550359539,0.33932657433156743,0.005,0.995,0.05,,0,0,1.0,0.2197646516126263,0.6325990353171692,,,,,,,,,,,,,,,,
case_d79edd9a7b23e1fd,prob_base_rate_stress,204.12241714075208,199,0,,0.16736753574432295,,21.0,target,noul,1,0.5621765008857981,0.5621765008857981,0.16736753574432295,0.3948089651414751,0.3948089651414751,0.15587411895608252,0.3324100882154151,0.01,0.995,0.05,,1,1,1.0,0.19168941637660358,0.5759394198788437,,,,,,,,,,,,,,,,
case_cc1556c84b577f34,prob_base_rate_stress,204.31595901027322,199,0,,0.2888243831640058,,22.0,target,noul,1,0.679178699175393,0.679178699175393,0.2888243831640058,0.39035431601138715,0.39035431601138715,0.1523764920287179,0.31915702357941755,0.02,0.995,0.05,,1,1,1.0,0.102926307062793,0.38687100611489994,,,,,,,,,,,,,,,,
case_13dda329b6e3067f,prob_base_rate_stress,203.8170408923179,199,0,,0.5115681233933163,,23.0,target,noul,0,0.7057850278370112,0.7057850278370112,0.5115681233933163,0.194216904443695,0.194216904443695,0.03772020597169135,0.08294295931634299,0.05,0.995,0.05,,0,1,0.0,0.49813250551889077,1.2234445810050558,,,,,,,,,,,,,,,,
case_ad3ca80960ea1919,prob_base_rate_stress,204.2719169985503,199,0,,0.08683729433272395,,24.0,target,noul,0,0.7310585786300049,0.7310585786300049,0.08683729433272395,0.644221284297281,0.644221284297281,0.4150210631416381,0.93126563924558,0.001,0.95,0.01,,0,1,0.0,0.534446645388523,1.3132616875182228,,,,,,,,,,,,,,,,
case_ba8fd2d0b28a764c,prob_base_rate_stress,204.01345822028816,199,0,,0.1599326599326599,,25.0,target,noul,0,0.7310585786300049,0.7310585786300049,0.1599326599326599,0.571125918697345,0.571125918697345,0.3261848150078863,0.7137708302465867,0.002,0.95,0.01,,0,1,0.0,0.534446645388523,1.3132616875182228,,,,,,,,,,,,,,,,
case_cb6b169c48642333,prob_base_rate_stress,204.19966708868742,199,0,,0.32312925170068024,,26.0,target,noul,1,0.7772998611746911,0.7772998611746911,0.32312925170068024,0.45417060947401083,0.45417060947401083,0.20627094250999445,0.46881177938841,0.005,0.95,0.01,,1,1,1.0,0.049595351832811864,0.251929081345373,,,,,,,,,,,,,,,,
case_bfe46257fcc3f4e9,prob_base_rate_stress,204.32712510228157,199,0,,0.4896907216494845,,27.0,target,noul,1,0.7057850278370112,0.7057850278370112,0.4896907216494845,0.21609430618752673,0.21609430618752673,0.04669674916666856,0.10203059650552027,0.01,0.95,0.01,,1,1,1.0,0.08656244984486824,0.3484445810050557,,,,,,,,,,,,,,,,
case_a4b891417a7882a4,prob_base_rate_stress,204.03345790691674,199,0,,0.6597222222222222,,28.0,target,noul,1,0.7772998611746911,0.7772998611746911,0.6597222222222222,0.11757763895246887,0.11757763895246887,0.013824501181637123,0.0360567491962617,0.02,0.95,0.01,,1,1,1.0,0.049595351832811864,0.251929081345373,,,,,,,,,,,,,,,,
case_ed702e80aef1539e,prob_base_rate_stress,204.4012499973178,199,0,,0.8333333333333333,,29.0,target,noul,1,0.8354835371034369,0.8354835371034369,0.8333333333333333,0.0021502037701036647,0.0021502037701036647,4.623376252968013e-06,1.675985268767598e-05,0.05,0.95,0.01,,1,1,1.0,0.027065666563996216,0.17974463538565894,,,,,,,,,,,,,,,,
case_5373a9e5b50df02d,prob_base_rate_stress,204.14862502366304,199,0,,0.047210300429184546,,30.0,target,noul,0,0.5312093733737563,0.5312093733737563,0.047210300429184546,0.48399907294457173,0.48399907294457173,0.23425510261120486,0.5614800099764818,0.001,0.99,0.02,,0,1,0.0,0.28218339836013884,0.7575990353171691,,,,,,,,,,,,,,,,
case_faa9af0485a0d1a1,prob_base_rate_stress,204.05162498354912,199,0,,0.09024612579762989,,31.0,target,noul,0,0.5621765008857981,0.5621765008857981,0.09024612579762989,0.47193037508816815,0.47193037508816815,0.22271827893085908,0.500270989614703,0.002,0.99,0.02,,0,1,0.0,0.3160424181481997,0.8259394198788435,,,,,,,,,,,,,,,,
case_697953f5ba253d46,prob_base_rate_stress,204.29925015196204,199,0,,0.19919517102615694,,32.0,target,noul,0,0.6224593312018546,0.6224593312018546,0.19919517102615694,0.4232641601756977,0.4232641601756977,0.17915254928923866,0.3751947312555719,0.005,0.99,0.02,,0,1,0.0,0.3874556190002601,0.9740769841801068,,,,,,,,,,,,,,,,
case_f0a6f0981f42eb84,prob_base_rate_stress,204.2787920217961,199,0,,0.3333333333333333,,33.0,target,noul,0,0.6513548646660542,0.6513548646660542,0.3333333333333333,0.3180215313327209,0.3180215313327209,0.10113769439120876,0.20885317664837252,0.01,0.99,0.02,,0,1,0.0,0.42426315972413375,1.0537006782765186,,,,,,,,,,,,,,,,
case_0ea988cc4d5c73a9,prob_base_rate_stress,204.14912491105497,199,0,,0.5025380710659898,,34.0,target,noul,0,0.6513548646660542,0.6513548646660542,0.5025380710659898,0.1488167936000644,0.1488167936000644,0.022146438057404166,0.046480086965131395,0.02,0.99,0.02,,0,1,0.0,0.42426315972413375,1.0537006782765186,,,,,,,,,,,,,,,,
case_cc6278b2aef03694,prob_base_rate_stress,204.5069169253111,199,0,,0.7226277372262774,,35.0,target,noul,0,0.8354835371034369,0.8354835371034369,0.7226277372262774,0.11285579987715955,0.11285579987715955,0.012736431565913484,0.040020200308826595,0.05,0.99,0.02,,0,1,0.0,0.6980327407708701,1.8047446353856595,,,,,,,,,,,,,,,,
case_f21a6bbbc771c6e5,prob_base_rate_stress,204.05320799909532,199,0,,0.15267175572519084,,36.0,target,noul,0,0.7310585786300049,0.7310585786300049,0.15267175572519084,0.578386822904814,0.578386822904814,0.3345313169099247,0.7332742713151544,0.001,0.9,0.005,,0,1,0.0,0.534446645388523,1.3132616875182228,,,,,,,,,,,,,,,,
case_38b033849a13f0dd,prob_base_rate_stress,204.4314588420093,199,0,,0.2650957290132548,,37.0,target,noul,0,0.7549149868676283,0.7549149868676283,0.2650957290132548,0.48981925785437347,0.48981925785437347,0.2399229053650092,0.5295977493969024,0.002,0.9,0.005,,0,1,0.0,0.5698966373973513,1.4061501362483146,,,,,,,,,,,,,,,,
case_fe8c2d5c2eb1d37b,prob_base_rate_stress,204.12770798429847,199,0,,0.474934036939314,,38.0,target,noul,0,0.679178699175393,0.679178699175393,0.474934036939314,0.20424466223607896,0.20424466223607896,0.04171588205192998,0.08878042974068429,0.005,0.9,0.005,,0,1,0.0,0.46128370541357894,1.1368710061148999,,,,,,,,,,,,,,,,
case_cf34e0153bc34c0f,prob_base_rate_stress,204.2294170241803,199,0,,0.6451612903225807,,39.0,target,noul,1,0.8175744761936437,0.8175744761936437,0.6451612903225807,0.1724131858710629,0.1724131858710629,0.029726306662209687,0.08328070162218332,0.01,0.9,0.005,,1,1,1.0,0.033279071736023486,0.2014132779827524,,,,,,,,,,,,,,,,
case_96a471b47f9d8b36,prob_base_rate_stress,204.23379098065197,199,0,,0.7860262008733624,,40.0,target,noul,1,0.8175744761936437,0.8175744761936437,0.7860262008733624,0.03154827532028126,0.03154827532028126,0.0009952936756842676,0.003199692627895191,0.02,0.9,0.005,,1,1,1.0,0.033279071736023486,0.2014132779827524,,,,,,,,,,,,,,,,
case_07335591f96a07c9,prob_base_rate_stress,204.03566700406373,199,0,,0.9045226130653267,,41.0,target,noul,0,0.8519528019683106,0.8519528019683106,0.9045226130653267,-0.052569811097016084,0.052569811097016084,0.0027635850387759554,0.012278992871385029,0.05,0.9,0.005,,0,1,0.0,0.7258235767816554,1.9102241504380875,,,,,,,,,,,,,,,,
case_53dc631e9e680766,prob_base_rate_stress,204.465749906376,199,0,,0.019530866620865638,,42.0,target,noul,0,0.4378234991142019,0.5621765008857982,0.019530866620865638,0.41829263249333626,0.41829263249333626,0.17496872639820527,0.4846144640183808,0.001,0.995,0.05,,0,0,1.0,0.19168941637660353,0.5759394198788435,,,,,,,,,,,,,,,,
case_9713794f6e11d7eb,prob_base_rate_stress,204.25020903348923,199,0,,0.03835035652341492,,43.0,target,noul,0,0.46879062662624377,0.5312093733737562,0.03835035652341492,0.43044027010282887,0.43044027010282887,0.18527882612619628,0.4747272485222837,0.002,0.995,0.05,,0,0,1.0,0.2197646516126263,0.6325990353171692,,,,,,,,,,,,,,,,
case_6c34bfa8cc58e84e,prob_base_rate_stress,203.95191689021885,199,0,,0.09090909090909091,,44.0,target,noul,0,0.46879062662624377,0.5312093733737562,0.09090909090909091,0.3778815357171529,0.3778815357171529,0.1427944550359539,0.33932657433156743,0.005,0.995,0.05,,0,0,1.0,0.2197646516126263,0.6325990353171692,,,,,,,,,,,,,,,,
case_964be62553fbcaa1,prob_base_rate_stress,203.97350005805492,199,0,,0.16736753574432295,,45.0,target,noul,0,0.5621765008857981,0.5621765008857981,0.16736753574432295,0.3948089651414751,0.3948089651414751,0.15587411895608252,0.3324100882154151,0.01,0.995,0.05,,0,1,0.0,0.3160424181481997,0.8259394198788435,,,,,,,,,,,,,,,,
case_e1d4150e4c8aaa78,prob_base_rate_stress,204.0743341203779,199,0,,0.2888243831640058,,46.0,target,noul,1,0.679178699175393,0.679178699175393,0.2888243831640058,0.39035431601138715,0.39035431601138715,0.1523764920287179,0.31915702357941755,0.02,0.995,0.05,,1,1,1.0,0.102926307062793,0.38687100611489994,,,,,,,,,,,,,,,,
case_a9247fdd7c6ce4e1,prob_base_rate_stress,204.37854202464223,199,0,,0.5115681233933163,,47.0,target,noul,0,0.7057850278370112,0.7057850278370112,0.5115681233933163,0.194216904443695,0.194216904443695,0.03772020597169135,0.08294295931634299,0.05,0.995,0.05,,0,1,0.0,0.49813250551889077,1.2234445810050558,,,,,,,,,,,,,,,,
case_8a708f5eb73f92b1,prob_base_rate_stress,204.02170810848475,199,0,,0.08683729433272395,,48.0,target,noul,0,0.7310585786300049,0.7310585786300049,0.08683729433272395,0.644221284297281,0.644221284297281,0.4150210631416381,0.93126563924558,0.001,0.95,0.01,,0,1,0.0,0.534446645388523,1.3132616875182228,,,,,,,,,,,,,,,,
case_162f8a65fd455b01,prob_base_rate_stress,204.28537507541478,199,0,,0.1599326599326599,,49.0,target,noul,1,0.7310585786300049,0.7310585786300049,0.1599326599326599,0.571125918697345,0.571125918697345,0.3261848150078863,0.7137708302465867,0.002,0.95,0.01,,1,1,1.0,0.07232948812851325,0.3132616875182228,,,,,,,,,,,,,,,,
case_b315cdab30684a8c,prob_base_rate_stress,204.0511250961572,199,0,,0.32312925170068024,,50.0,target,noul,0,0.7772998611746911,0.7772998611746911,0.32312925170068024,0.45417060947401083,0.45417060947401083,0.20627094250999445,0.46881177938841,0.005,0.95,0.01,,0,1,0.0,0.604195074182194,1.5019290813453725,,,,,,,,,,,,,,,,
case_ee1d9df85916eaea,prob_base_rate_stress,204.07287497073412,199,0,,0.4896907216494845,,51.0,target,noul,0,0.7057850278370112,0.7057850278370112,0.4896907216494845,0.21609430618752673,0.21609430618752673,0.04669674916666856,0.10203059650552027,0.01,0.95,0.01,,0,1,0.0,0.49813250551889077,1.2234445810050558,,,,,,,,,,,,,,,,
case_47d00b267f7fab84,prob_base_rate_stress,204.62420815601945,199,0,,0.6597222222222222,,52.0,target,noul,1,0.7772998611746911,0.7772998611746911,0.6597222222222222,0.11757763895246887,0.11757763895246887,0.013824501181637123,0.0360567491962617,0.02,0.95,0.01,,1,1,1.0,0.049595351832811864,0.251929081345373,,,,,,,,,,,,,,,,
case_a1b2e9d51136427f,prob_base_rate_stress,204.4274581130594,199,0,,0.8333333333333333,,53.0,target,noul,1,0.8354835371034369,0.8354835371034369,0.8333333333333333,0.0021502037701036647,0.0021502037701036647,4.623376252968013e-06,1.675985268767598e-05,0.05,0.95,0.01,,1,1,1.0,0.027065666563996216,0.17974463538565894,,,,,,,,,,,,,,,,
